TERYT gminy,gmina,powiat,województwo,Liczba osób przypisanych do gminy wg adresu zameldowania na pobyt stały,Liczba osób przypisanych do gminy wg adresu zamieszkania (dopisanych na wniosek)
1811042,GAWŁUSZOWICE,MIELECKI,PODKARPACKIE,15,
1811052,MIELEC,MIELECKI,PODKARPACKIE,79,6
1811062,PADEW NARODOWA,MIELECKI,PODKARPACKIE,11,
1811074,PRZECŁAW,MIELECKI,PODKARPACKIE,7,
1811075,PRZECŁAW,MIELECKI,PODKARPACKIE,48,
1811084,RADOMYŚL WIELKI,MIELECKI,PODKARPACKIE,20,
1811085,RADOMYŚL WIELKI,MIELECKI,PODKARPACKIE,44,1
1811092,TUSZÓW NARODOWY,MIELECKI,PODKARPACKIE,42,2
1811102,WADOWICE GÓRNE,MIELECKI,PODKARPACKIE,33,
1812012,HARASIUKI,NIŻAŃSKI,PODKARPACKIE,41,2
1812022,JAROCIN,NIŻAŃSKI,PODKARPACKIE,41,1
1812032,JEŻOWE,NIŻAŃSKI,PODKARPACKIE,48,
1812042,KRZESZÓW,NIŻAŃSKI,PODKARPACKIE,20,2
1812054,NISKO,NIŻAŃSKI,PODKARPACKIE,108,6
1812055,NISKO,NIŻAŃSKI,PODKARPACKIE,32,
1812064,RUDNIK NAD SANEM,NIŻAŃSKI,PODKARPACKIE,67,3
1812065,RUDNIK NAD SANEM,NIŻAŃSKI,PODKARPACKIE,14,
1812074,ULANÓW,NIŻAŃSKI,PODKARPACKIE,21,2
1812075,ULANÓW,NIŻAŃSKI,PODKARPACKIE,35,
1813012,BIRCZA,PRZEMYSKI,PODKARPACKIE,59,4
1813024,DUBIECKO,PRZEMYSKI,PODKARPACKIE,6,2
1813025,DUBIECKO,PRZEMYSKI,PODKARPACKIE,82,2
1813032,FREDROPOL,PRZEMYSKI,PODKARPACKIE,46,7
1813042,KRASICZYN,PRZEMYSKI,PODKARPACKIE,64,11
1813052,KRZYWCZA,PRZEMYSKI,PODKARPACKIE,47,
1813062,MEDYKA,PRZEMYSKI,PODKARPACKIE,55,
1813072,ORŁY,PRZEMYSKI,PODKARPACKIE,79,5
1813082,PRZEMYŚL,PRZEMYSKI,PODKARPACKIE,129,2
1813092,STUBNO,PRZEMYSKI,PODKARPACKIE,48,1
1813102,ŻURAWICA,PRZEMYSKI,PODKARPACKIE,139,4
1814011,PRZEWORSK,PRZEWORSKI,PODKARPACKIE,130,5
1814022,ADAMÓWKA,PRZEWORSKI,PODKARPACKIE,34,
1814032,GAĆ,PRZEWORSKI,PODKARPACKIE,18,2
1814042,JAWORNIK POLSKI,PRZEWORSKI,PODKARPACKIE,43,1
1814054,KAŃCZUGA,PRZEWORSKI,PODKARPACKIE,22,
1814055,KAŃCZUGA,PRZEWORSKI,PODKARPACKIE,37,2
1814062,PRZEWORSK,PRZEWORSKI,PODKARPACKIE,95,1
1814074,SIENIAWA,PRZEWORSKI,PODKARPACKIE,17,1
1814075,SIENIAWA,PRZEWORSKI,PODKARPACKIE,37,2
1814082,TRYŃCZA,PRZEWORSKI,PODKARPACKIE,64,2
1814092,ZARZECZE,PRZEWORSKI,PODKARPACKIE,54,2
1815012,IWIERZYCE,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,49,2
1815022,OSTRÓW,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,36,2
1815034,ROPCZYCE,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,117,2
1815035,ROPCZYCE,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,48,
1815044,SĘDZISZÓW MAŁOPOLSKI,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,73,1
1815045,SĘDZISZÓW MAŁOPOLSKI,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,63,1
1815052,WIELOPOLE SKRZYŃSKIE,ROPCZYCKO-SĘDZISZOWSKI,PODKARPACKIE,44,
1816011,DYNÓW,RZESZOWSKI,PODKARPACKIE,54,2
1816024,BŁAŻOWA,RZESZOWSKI,PODKARPACKIE,16,1
1816025,BŁAŻOWA,RZESZOWSKI,PODKARPACKIE,43,
1816034,BOGUCHWAŁA,RZESZOWSKI,PODKARPACKIE,65,
1816035,BOGUCHWAŁA,RZESZOWSKI,PODKARPACKIE,86,2
1816042,CHMIELNIK,RZESZOWSKI,PODKARPACKIE,22,
1816052,DYNÓW,RZESZOWSKI,PODKARPACKIE,38,
1816064,GŁOGÓW MAŁOPOLSKI,RZESZOWSKI,PODKARPACKIE,69,
1816065,GŁOGÓW MAŁOPOLSKI,RZESZOWSKI,PODKARPACKIE,37,4
1816072,HYŻNE,RZESZOWSKI,PODKARPACKIE,39,3
1816082,KAMIEŃ,RZESZOWSKI,PODKARPACKIE,32,1
1816092,KRASNE,RZESZOWSKI,PODKARPACKIE,100,2
1816102,LUBENIA,RZESZOWSKI,PODKARPACKIE,43,2
1816114,SOKOŁÓW MAŁOPOLSKI,RZESZOWSKI,PODKARPACKIE,31,1
1816115,SOKOŁÓW MAŁOPOLSKI,RZESZOWSKI,PODKARPACKIE,38,
1816122,ŚWILCZA,RZESZOWSKI,PODKARPACKIE,109,2
1816132,TRZEBOWNISKO,RZESZOWSKI,PODKARPACKIE,180,10
1816144,TYCZYN,RZESZOWSKI,PODKARPACKIE,23,1
1816145,TYCZYN,RZESZOWSKI,PODKARPACKIE,31,
1817011,SANOK,SANOCKI,PODKARPACKIE,396,10
1817022,BESKO,SANOCKI,PODKARPACKIE,29,
1817032,BUKOWSKO,SANOCKI,PODKARPACKIE,73,2
1817042,KOMAŃCZA,SANOCKI,PODKARPACKIE,49,6
1817052,SANOK,SANOCKI,PODKARPACKIE,146,5
1817062,TYRAWA WOŁOSKA,SANOCKI,PODKARPACKIE,15,
1817074,ZAGÓRZ,SANOCKI,PODKARPACKIE,25,2
1817075,ZAGÓRZ,SANOCKI,PODKARPACKIE,68,
1817082,ZARSZYN,SANOCKI,PODKARPACKIE,63,4
1818011,STALOWA WOLA,STALOWOWOLSKI,PODKARPACKIE,560,9
1818022,BOJANÓW,STALOWOWOLSKI,PODKARPACKIE,38,1
1818032,PYSZNICA,STALOWOWOLSKI,PODKARPACKIE,89,1
1818042,RADOMYŚL NAD SANEM,STALOWOWOLSKI,PODKARPACKIE,50,2
1818054,ZAKLIKÓW,STALOWOWOLSKI,PODKARPACKIE,26,
1818055,ZAKLIKÓW,STALOWOWOLSKI,PODKARPACKIE,24,
1818062,ZALESZANY,STALOWOWOLSKI,PODKARPACKIE,69,5
1819012,CZUDEC,STRZYŻOWSKI,PODKARPACKIE,94,4
1819022,FRYSZTAK,STRZYŻOWSKI,PODKARPACKIE,100,6
1819032,NIEBYLEC,STRZYŻOWSKI,PODKARPACKIE,69,1
1819044,STRZYŻÓW,STRZYŻOWSKI,PODKARPACKIE,67,7
1819045,STRZYŻÓW,STRZYŻOWSKI,PODKARPACKIE,73,2
1819052,WIŚNIOWA,STRZYŻOWSKI,PODKARPACKIE,41,1
1820014,BARANÓW SANDOMIERSKI,TARNOBRZESKI,PODKARPACKIE,15,
1820015,BARANÓW SANDOMIERSKI,TARNOBRZESKI,PODKARPACKIE,80,2
1820022,GORZYCE,TARNOBRZESKI,PODKARPACKIE,93,
1820032,GRĘBÓW,TARNOBRZESKI,PODKARPACKIE,51,2
1820044,NOWA DĘBA,TARNOBRZESKI,PODKARPACKIE,123,
1820045,NOWA DĘBA,TARNOBRZESKI,PODKARPACKIE,54,1
1821012,BALIGRÓD,LESKI,PODKARPACKIE,36,
1821022,CISNA,LESKI,PODKARPACKIE,39,6
1821034,LESKO,LESKI,PODKARPACKIE,79,1
1821035,LESKO,LESKI,PODKARPACKIE,44,
1821042,OLSZANICA,LESKI,PODKARPACKIE,57,
1821052,SOLINA,LESKI,PODKARPACKIE,68,2
1861011,KROSNO,KROSNO,PODKARPACKIE,499,9
1862011,PRZEMYŚL,PRZEMYŚL,PODKARPACKIE,689,43
1863011,RZESZÓW,RZESZÓW,PODKARPACKIE,1755,49
1864011,TARNOBRZEG,TARNOBRZEG,PODKARPACKIE,579,12
2001011,AUGUSTÓW,AUGUSTOWSKI,PODLASKIE,267,11
2001022,AUGUSTÓW,AUGUSTOWSKI,PODLASKIE,33,1
2001032,BARGŁÓW KOŚCIELNY,AUGUSTOWSKI,PODLASKIE,32,
2001044,LIPSK,AUGUSTOWSKI,PODLASKIE,15,
2001045,LIPSK,AUGUSTOWSKI,PODLASKIE,15,
2001052,NOWINKA,AUGUSTOWSKI,PODLASKIE,30,1
2001062,PŁASKA,AUGUSTOWSKI,PODLASKIE,35,3
2001072,SZTABIN,AUGUSTOWSKI,PODLASKIE,28,
2002014,CHOROSZCZ,BIAŁOSTOCKI,PODLASKIE,32,
2002015,CHOROSZCZ,BIAŁOSTOCKI,PODLASKIE,77,1
2002024,CZARNA BIAŁOSTOCKA,BIAŁOSTOCKI,PODLASKIE,59,1
2002025,CZARNA BIAŁOSTOCKA,BIAŁOSTOCKI,PODLASKIE,19,
2002032,DOBRZYNIEWO DUŻE,BIAŁOSTOCKI,PODLASKIE,63,
2002042,GRÓDEK,BIAŁOSTOCKI,PODLASKIE,57,8
2002052,JUCHNOWIEC KOŚCIELNY,BIAŁOSTOCKI,PODLASKIE,115,1
2002064,ŁAPY,BIAŁOSTOCKI,PODLASKIE,101,2
2002065,ŁAPY,BIAŁOSTOCKI,PODLASKIE,43,
2002074,MICHAŁOWO,BIAŁOSTOCKI,PODLASKIE,23,
2002075,MICHAŁOWO,BIAŁOSTOCKI,PODLASKIE,23,1
2002082,POŚWIĘTNE,BIAŁOSTOCKI,PODLASKIE,29,
2002094,SUPRAŚL,BIAŁOSTOCKI,PODLASKIE,48,4
2002095,SUPRAŚL,BIAŁOSTOCKI,PODLASKIE,107,2
2002104,SURAŻ,BIAŁOSTOCKI,PODLASKIE,6,
2002105,SURAŻ,BIAŁOSTOCKI,PODLASKIE,8,
2002112,TUROŚŃ KOŚCIELNA,BIAŁOSTOCKI,PODLASKIE,45,1
2002124,TYKOCIN,BIAŁOSTOCKI,PODLASKIE,7,
2002125,TYKOCIN,BIAŁOSTOCKI,PODLASKIE,18,2
2002134,WASILKÓW,BIAŁOSTOCKI,PODLASKIE,102,4
2002135,WASILKÓW,BIAŁOSTOCKI,PODLASKIE,62,1
2002144,ZABŁUDÓW,BIAŁOSTOCKI,PODLASKIE,28,
2002145,ZABŁUDÓW,BIAŁOSTOCKI,PODLASKIE,38,2
2002152,ZAWADY,BIAŁOSTOCKI,PODLASKIE,16,2
2003011,BIELSK PODLASKI,BIELSKI,PODLASKIE,240,9
2003021,BRAŃSK,BIELSKI,PODLASKIE,42,1
2003032,BIELSK PODLASKI,BIELSKI,PODLASKIE,48,6
2003042,BOĆKI,BIELSKI,PODLASKIE,33,5
2003052,BRAŃSK,BIELSKI,PODLASKIE,42,1
2003062,ORLA,BIELSKI,PODLASKIE,23,
2003072,RUDKA,BIELSKI,PODLASKIE,24,
2003082,WYSZKI,BIELSKI,PODLASKIE,30,
2004011,GRAJEWO,GRAJEWSKI,PODLASKIE,183,6
2004022,GRAJEWO,GRAJEWSKI,PODLASKIE,54,
2004032,RADZIŁÓW,GRAJEWSKI,PODLASKIE,34,2
2004044,RAJGRÓD,GRAJEWSKI,PODLASKIE,30,1
2004045,RAJGRÓD,GRAJEWSKI,PODLASKIE,25,
2004054,SZCZUCZYN,GRAJEWSKI,PODLASKIE,27,4
2004055,SZCZUCZYN,GRAJEWSKI,PODLASKIE,18,1
2004062,WĄSOSZ,GRAJEWSKI,PODLASKIE,20,
2005011,HAJNÓWKA,HAJNOWSKI,PODLASKIE,169,5
2005022,BIAŁOWIEŻA,HAJNOWSKI,PODLASKIE,28,4
2005032,CZEREMCHA,HAJNOWSKI,PODLASKIE,41,2
2005042,CZYŻE,HAJNOWSKI,PODLASKIE,7,
2005052,DUBICZE CERKIEWNE,HAJNOWSKI,PODLASKIE,13,
2005062,HAJNÓWKA,HAJNOWSKI,PODLASKIE,24,6
2005074,KLESZCZELE,HAJNOWSKI,PODLASKIE,21,
2005075,KLESZCZELE,HAJNOWSKI,PODLASKIE,5,3
2005082,NAREW,HAJNOWSKI,PODLASKIE,26,6
2005092,NAREWKA,HAJNOWSKI,PODLASKIE,42,4
2006011,KOLNO,KOLNEŃSKI,PODLASKIE,92,
2006022,GRABOWO,KOLNEŃSKI,PODLASKIE,25,1
2006032,KOLNO,KOLNEŃSKI,PODLASKIE,51,1
2006042,MAŁY PŁOCK,KOLNEŃSKI,PODLASKIE,17,4
2006054,STAWISKI,KOLNEŃSKI,PODLASKIE,18,1
2006055,STAWISKI,KOLNEŃSKI,PODLASKIE,37,2
2006062,TUROŚL,KOLNEŃSKI,PODLASKIE,29,
2007014,JEDWABNE,ŁOMŻYŃSKI,PODLASKIE,7,3
2007015,JEDWABNE,ŁOMŻYŃSKI,PODLASKIE,16,1
2007022,ŁOMŻA,ŁOMŻYŃSKI,PODLASKIE,52,3
2007032,MIASTKOWO,ŁOMŻYŃSKI,PODLASKIE,30,1
2007044,NOWOGRÓD,ŁOMŻYŃSKI,PODLASKIE,15,
2007045,NOWOGRÓD,ŁOMŻYŃSKI,PODLASKIE,11,
2007052,PIĄTNICA,ŁOMŻYŃSKI,PODLASKIE,63,
2007062,PRZYTUŁY,ŁOMŻYŃSKI,PODLASKIE,9,
2007072,ŚNIADOWO,ŁOMŻYŃSKI,PODLASKIE,27,
2007082,WIZNA,ŁOMŻYŃSKI,PODLASKIE,25,1
2007092,ZBÓJNA,ŁOMŻYŃSKI,PODLASKIE,30,1
2008014,GONIĄDZ,MONIECKI,PODLASKIE,18,2
2008015,GONIĄDZ,MONIECKI,PODLASKIE,21,2
2008022,JASIONÓWKA,MONIECKI,PODLASKIE,12,2
2008032,JAŚWIŁY,MONIECKI,PODLASKIE,33,2
2008044,KNYSZYN,MONIECKI,PODLASKIE,19,4
2008045,KNYSZYN,MONIECKI,PODLASKIE,11,2
2008052,KRYPNO,MONIECKI,PODLASKIE,19,3
2008064,MOŃKI,MONIECKI,PODLASKIE,82,6
2008065,MOŃKI,MONIECKI,PODLASKIE,38,2
2008072,TRZCIANNE,MONIECKI,PODLASKIE,15,1
2009011,SEJNY,SEJNEŃSKI,PODLASKIE,76,3
2009022,GIBY,SEJNEŃSKI,PODLASKIE,46,2
2009032,KRASNOPOL,SEJNEŃSKI,PODLASKIE,35,3
2009042,PUŃSK,SEJNEŃSKI,PODLASKIE,27,1
2009052,SEJNY,SEJNEŃSKI,PODLASKIE,52,
2010011,SIEMIATYCZE,SIEMIATYCKI,PODLASKIE,174,3
2010024,DROHICZYN,SIEMIATYCKI,PODLASKIE,28,1
2010025,DROHICZYN,SIEMIATYCKI,PODLASKIE,36,2
2010032,DZIADKOWICE,SIEMIATYCKI,PODLASKIE,36,
2010042,GRODZISK,SIEMIATYCKI,PODLASKIE,37,
2010052,MIELNIK,SIEMIATYCKI,PODLASKIE,22,7
2010062,MILEJCZYCE,SIEMIATYCKI,PODLASKIE,28,2
2010072,NURZEC-STACJA,SIEMIATYCKI,PODLASKIE,41,
2010082,PERLEJEWO,SIEMIATYCKI,PODLASKIE,20,
2010092,SIEMIATYCZE,SIEMIATYCKI,PODLASKIE,54,4
2011014,DĄBROWA BIAŁOSTOCKA,SOKÓLSKI,PODLASKIE,54,2
2011015,DĄBROWA BIAŁOSTOCKA,SOKÓLSKI,PODLASKIE,66,2
2011022,JANÓW,SOKÓLSKI,PODLASKIE,36,
2011032,KORYCIN,SOKÓLSKI,PODLASKIE,18,
2011044,KRYNKI,SOKÓLSKI,PODLASKIE,26,5
2011045,KRYNKI,SOKÓLSKI,PODLASKIE,5,3
2011052,KUŹNICA,SOKÓLSKI,PODLASKIE,40,1
2011062,NOWY DWÓR,SOKÓLSKI,PODLASKIE,16,3
2011072,SIDRA,SOKÓLSKI,PODLASKIE,28,
2011084,SOKÓŁKA,SOKÓLSKI,PODLASKIE,182,9
2011085,SOKÓŁKA,SOKÓLSKI,PODLASKIE,33,
2011094,SUCHOWOLA,SOKÓLSKI,PODLASKIE,20,
2011095,SUCHOWOLA,SOKÓLSKI,PODLASKIE,32,5
2011102,SZUDZIAŁOWO,SOKÓLSKI,PODLASKIE,38,
2012012,BAKAŁARZEWO,SUWALSKI,PODLASKIE,34,1
2012022,FILIPÓW,SUWALSKI,PODLASKIE,27,3
2012032,JELENIEWO,SUWALSKI,PODLASKIE,33,3
2012042,PRZEROŚL,SUWALSKI,PODLASKIE,31,
2012052,RACZKI,SUWALSKI,PODLASKIE,44,
2012062,RUTKA-TARTAK,SUWALSKI,PODLASKIE,21,2
2012072,SUWAŁKI,SUWALSKI,PODLASKIE,100,6
2012082,SZYPLISZKI,SUWALSKI,PODLASKIE,25,3
2012092,WIŻAJNY,SUWALSKI,PODLASKIE,22,1
2013011,WYSOKIE MAZOWIECKIE,WYSOKOMAZOWIECKI,PODLASKIE,84,6
2013024,CIECHANOWIEC,WYSOKOMAZOWIECKI,PODLASKIE,40,1
2013025,CIECHANOWIEC,WYSOKOMAZOWIECKI,PODLASKIE,29,5
2013034,CZYŻEW,WYSOKOMAZOWIECKI,PODLASKIE,26,1
2013035,CZYŻEW,WYSOKOMAZOWIECKI,PODLASKIE,24,
2013042,KLUKOWO,WYSOKOMAZOWIECKI,PODLASKIE,23,1
2013052,KOBYLIN-BORZYMY,WYSOKOMAZOWIECKI,PODLASKIE,17,
2013062,KULESZE KOŚCIELNE,WYSOKOMAZOWIECKI,PODLASKIE,14,
2013072,NOWE PIEKUTY,WYSOKOMAZOWIECKI,PODLASKIE,28,
2013082,SOKOŁY,WYSOKOMAZOWIECKI,PODLASKIE,29,1
2013094,SZEPIETOWO,WYSOKOMAZOWIECKI,PODLASKIE,31,3
2013095,SZEPIETOWO,WYSOKOMAZOWIECKI,PODLASKIE,42,
2013102,WYSOKIE MAZOWIECKIE,WYSOKOMAZOWIECKI,PODLASKIE,27,1
2014011,ZAMBRÓW,ZAMBROWSKI,PODLASKIE,149,8
2014022,KOŁAKI KOŚCIELNE,ZAMBROWSKI,PODLASKIE,18,3
2014032,RUTKI,ZAMBROWSKI,PODLASKIE,37,2
2014042,SZUMOWO,ZAMBROWSKI,PODLASKIE,30,
2014052,ZAMBRÓW,ZAMBROWSKI,PODLASKIE,61,1
2061011,BIAŁYSTOK,BIAŁYSTOK,PODLASKIE,2194,61
2062011,ŁOMŻA,ŁOMŻA,PODLASKIE,455,20
2063011,SUWAŁKI,SUWAŁKI,PODLASKIE,769,24
2201012,BORZYTUCHOM,BYTOWSKI,POMORSKIE,29,
2201024,BYTÓW,BYTOWSKI,POMORSKIE,191,
2201025,BYTÓW,BYTOWSKI,POMORSKIE,66,2
2201032,CZARNA DĄBRÓWKA,BYTOWSKI,POMORSKIE,44,1
2201042,KOŁCZYGŁOWY,BYTOWSKI,POMORSKIE,33,
2201052,LIPNICA,BYTOWSKI,POMORSKIE,50,3
2201064,MIASTKO,BYTOWSKI,POMORSKIE,102,2
2201065,MIASTKO,BYTOWSKI,POMORSKIE,60,2
2201072,PARCHOWO,BYTOWSKI,POMORSKIE,40,2
2201082,STUDZIENICE,BYTOWSKI,POMORSKIE,31,3
2201092,TRZEBIELINO,BYTOWSKI,POMORSKIE,38,7
2201102,TUCHOMIE,BYTOWSKI,POMORSKIE,31,
2202011,CHOJNICE,CHOJNICKI,POMORSKIE,338,13
2202024,BRUSY,CHOJNICKI,POMORSKIE,62,3
2202025,BRUSY,CHOJNICKI,POMORSKIE,109,4
2202032,CHOJNICE,CHOJNICKI,POMORSKIE,160,2
2202044,CZERSK,CHOJNICKI,POMORSKIE,72,1
2202045,CZERSK,CHOJNICKI,POMORSKIE,71,
2202052,KONARZYNY,CHOJNICKI,POMORSKIE,18,
2203011,CZŁUCHÓW,CZŁUCHOWSKI,POMORSKIE,209,3
2203024,CZARNE,CZŁUCHOWSKI,POMORSKIE,61,4
2203025,CZARNE,CZŁUCHOWSKI,POMORSKIE,26,1
2203032,CZŁUCHÓW,CZŁUCHOWSKI,POMORSKIE,101,1
2203044,DEBRZNO,CZŁUCHOWSKI,POMORSKIE,63,
2203045,DEBRZNO,CZŁUCHOWSKI,POMORSKIE,36,1
2203052,KOCZAŁA,CZŁUCHOWSKI,POMORSKIE,35,
2203062,PRZECHLEWO,CZŁUCHOWSKI,POMORSKIE,53,
2203072,RZECZENICA,CZŁUCHOWSKI,POMORSKIE,31,6
2204011,PRUSZCZ GDAŃSKI,GDAŃSKI,POMORSKIE,313,12
2204022,CEDRY WIELKIE,GDAŃSKI,POMORSKIE,48,1
2204032,KOLBUDY,GDAŃSKI,POMORSKIE,190,21
2204042,PRUSZCZ GDAŃSKI,GDAŃSKI,POMORSKIE,273,15
2204052,PRZYWIDZ,GDAŃSKI,POMORSKIE,58,1
2204062,PSZCZÓŁKI,GDAŃSKI,POMORSKIE,75,1
2204072,SUCHY DĄB,GDAŃSKI,POMORSKIE,26,
2204082,TRĄBKI WIELKIE,GDAŃSKI,POMORSKIE,101,2
2205012,CHMIELNO,KARTUSKI,POMORSKIE,55,1
2205024,KARTUZY,KARTUSKI,POMORSKIE,119,
2205025,KARTUZY,KARTUSKI,POMORSKIE,114,1
2205032,PRZODKOWO,KARTUSKI,POMORSKIE,68,1
2205042,SIERAKOWICE,KARTUSKI,POMORSKIE,140,5
2205052,SOMONINO,KARTUSKI,POMORSKIE,58,6
2205062,STĘŻYCA,KARTUSKI,POMORSKIE,67,1
2205072,SULĘCZYNO,KARTUSKI,POMORSKIE,52,3
2205084,ŻUKOWO,KARTUSKI,POMORSKIE,71,1
2205085,ŻUKOWO,KARTUSKI,POMORSKIE,240,11
2206011,KOŚCIERZYNA,KOŚCIERSKI,POMORSKIE,190,7
2206022,DZIEMIANY,KOŚCIERSKI,POMORSKIE,33,1
2206032,KARSIN,KOŚCIERSKI,POMORSKIE,65,2
2206042,KOŚCIERZYNA,KOŚCIERSKI,POMORSKIE,101,9
2206052,LINIEWO,KOŚCIERSKI,POMORSKIE,37,2
2206062,LIPUSZ,KOŚCIERSKI,POMORSKIE,46,1
2206072,NOWA KARCZMA,KOŚCIERSKI,POMORSKIE,36,
2206082,STARA KISZEWA,KOŚCIERSKI,POMORSKIE,44,4
2207011,KWIDZYN,KWIDZYŃSKI,POMORSKIE,301,1
2207022,GARDEJA,KWIDZYŃSKI,POMORSKIE,26,
2207032,KWIDZYN,KWIDZYŃSKI,POMORSKIE,55,2
2207044,PRABUTY,KWIDZYŃSKI,POMORSKIE,58,2
2207045,PRABUTY,KWIDZYŃSKI,POMORSKIE,24,
2207052,RYJEWO,KWIDZYŃSKI,POMORSKIE,35,
2207062,SADLINKI,KWIDZYŃSKI,POMORSKIE,25,
2208011,LĘBORK,LĘBORSKI,POMORSKIE,365,3
2208021,ŁEBA,LĘBORSKI,POMORSKIE,108,5
2208032,CEWICE,LĘBORSKI,POMORSKIE,47,5
2208042,NOWA WIEŚ LĘBORSKA,LĘBORSKI,POMORSKIE,122,3
2208052,WICKO,LĘBORSKI,POMORSKIE,74,5
2209011,MALBORK,MALBORSKI,POMORSKIE,303,12
2209032,LICHNOWY,MALBORSKI,POMORSKIE,24,
2209042,MALBORK,MALBORSKI,POMORSKIE,36,1
2209062,MIŁORADZ,MALBORSKI,POMORSKIE,23,1
2209074,NOWY STAW,MALBORSKI,POMORSKIE,42,1
2209075,NOWY STAW,MALBORSKI,POMORSKIE,23,
2209082,STARE POLE,MALBORSKI,POMORSKIE,31,1
2210011,KRYNICA MORSKA,NOWODWORSKI,POMORSKIE,48,9
2210024,NOWY DWÓR GDAŃSKI,NOWODWORSKI,POMORSKIE,80,2
2210025,NOWY DWÓR GDAŃSKI,NOWODWORSKI,POMORSKIE,51,
2210032,OSTASZEWO,NOWODWORSKI,POMORSKIE,14,1
2210042,STEGNA,NOWODWORSKI,POMORSKIE,98,4
2210052,SZTUTOWO,NOWODWORSKI,POMORSKIE,53,1
2211011,HEL,PUCKI,POMORSKIE,89,7
2211024,JASTARNIA,PUCKI,POMORSKIE,66,
2211025,JASTARNIA,PUCKI,POMORSKIE,25,1
2211031,PUCK,PUCKI,POMORSKIE,115,4
2211044,WŁADYSŁAWOWO,PUCKI,POMORSKIE,171,6
2211045,WŁADYSŁAWOWO,PUCKI,POMORSKIE,71,1
2211052,KOSAKOWO,PUCKI,POMORSKIE,207,13
2211062,KROKOWA,PUCKI,POMORSKIE,79,3
2211072,PUCK,PUCKI,POMORSKIE,171,
2212011,USTKA,SŁUPSKI,POMORSKIE,226,9
2212022,DAMNICA,SŁUPSKI,POMORSKIE,34,1
2212032,DĘBNICA KASZUBSKA,SŁUPSKI,POMORSKIE,87,4
2212042,GŁÓWCZYCE,SŁUPSKI,POMORSKIE,79,
2212054,KĘPICE,SŁUPSKI,POMORSKIE,35,
2212055,KĘPICE,SŁUPSKI,POMORSKIE,34,3
2212062,KOBYLNICA,SŁUPSKI,POMORSKIE,143,2
2212072,POTĘGOWO,SŁUPSKI,POMORSKIE,56,2
2212082,SŁUPSK,SŁUPSKI,POMORSKIE,173,2
2212092,SMOŁDZINO,SŁUPSKI,POMORSKIE,46,2
2212102,USTKA,SŁUPSKI,POMORSKIE,136,14
2213014,CZARNA WODA,STAROGARDZKI,POMORSKIE,26,1
2213015,CZARNA WODA,STAROGARDZKI,POMORSKIE,2,
2213021,SKÓRCZ,STAROGARDZKI,POMORSKIE,38,
2213031,STAROGARD GDAŃSKI,STAROGARDZKI,POMORSKIE,304,6
2213042,BOBOWO,STAROGARDZKI,POMORSKIE,14,2
2213052,KALISKA,STAROGARDZKI,POMORSKIE,34,1
2213062,LUBICHOWO,STAROGARDZKI,POMORSKIE,46,1
2213072,OSIECZNA,STAROGARDZKI,POMORSKIE,19,
2213082,OSIEK,STAROGARDZKI,POMORSKIE,27,
2213094,SKARSZEWY,STAROGARDZKI,POMORSKIE,59,2
2213095,SKARSZEWY,STAROGARDZKI,POMORSKIE,51,3
2213102,SKÓRCZ,STAROGARDZKI,POMORSKIE,25,1
2213112,SMĘTOWO GRANICZNE,STAROGARDZKI,POMORSKIE,30,2
2213122,STAROGARD GDAŃSKI,STAROGARDZKI,POMORSKIE,136,
2213132,ZBLEWO,STAROGARDZKI,POMORSKIE,71,3
2214011,TCZEW,TCZEWSKI,POMORSKIE,513,16
2214024,GNIEW,TCZEWSKI,POMORSKIE,40,
2214025,GNIEW,TCZEWSKI,POMORSKIE,45,2
2214032,MORZESZCZYN,TCZEWSKI,POMORSKIE,28,
2214044,PELPLIN,TCZEWSKI,POMORSKIE,50,7
2214045,PELPLIN,TCZEWSKI,POMORSKIE,27,
2214052,SUBKOWY,TCZEWSKI,POMORSKIE,39,2
2214062,TCZEW,TCZEWSKI,POMORSKIE,93,3
2215011,REDA,WEJHEROWSKI,POMORSKIE,288,5
2215021,RUMIA,WEJHEROWSKI,POMORSKIE,549,14
2215031,WEJHEROWO,WEJHEROWSKI,POMORSKIE,358,6
2215042,CHOCZEWO,WEJHEROWSKI,POMORSKIE,52,2
2215052,GNIEWINO,WEJHEROWSKI,POMORSKIE,42,
2215062,LINIA,WEJHEROWSKI,POMORSKIE,32,2
2215072,LUZINO,WEJHEROWSKI,POMORSKIE,119,2
2215082,ŁĘCZYCE,WEJHEROWSKI,POMORSKIE,87,
2215092,SZEMUD,WEJHEROWSKI,POMORSKIE,134,10
2215102,WEJHEROWO,WEJHEROWSKI,POMORSKIE,202,6
2216014,DZIERZGOŃ,SZTUMSKI,POMORSKIE,54,1
2216015,DZIERZGOŃ,SZTUMSKI,POMORSKIE,36,
2216022,MIKOŁAJKI POMORSKIE,SZTUMSKI,POMORSKIE,19,1
2216032,STARY DZIERZGOŃ,SZTUMSKI,POMORSKIE,24,
