"Kod TERYT";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"KOMITET WYBORCZY PRAWICA - ZPOW-601-20/19";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19"
"302308";"gm. Zagórów";"słupecki";"wielkopolskie";"6587";"7132";"2969";"3618";"7";"9";"0";"0";"0";"0";"0";"0";"0";"3618";"0";"0";"3618";"66";"45";"21";"0";"3552";"414";"18";"198";"423";"";"1940";"";"559";"";""
"302401";"m. Obrzycko";"szamotulski";"wielkopolskie";"1685";"1855";"576";"1109";"3";"4";"2";"2";"0";"0";"0";"0";"2";"1110";"2";"0";"1110";"22";"17";"5";"0";"1088";"347";"";"55";"109";"";"410";"";"167";"";""
"302402";"gm. Duszniki";"szamotulski";"wielkopolskie";"6378";"7069";"2031";"4346";"3";"25";"0";"0";"0";"0";"0";"0";"0";"4340";"0";"1";"4339";"121";"93";"28";"0";"4218";"893";"";"305";"878";"";"1688";"";"454";"";""
"302403";"gm. Kaźmierz";"szamotulski";"wielkopolskie";"5879";"6577";"1764";"4115";"6";"39";"0";"0";"0";"0";"0";"0";"0";"4115";"0";"1";"4114";"79";"53";"26";"0";"4035";"1510";"";"295";"492";"";"1218";"";"520";"";""
"302404";"gm. Obrzycko";"szamotulski";"wielkopolskie";"3162";"3461";"1360";"1802";"3";"2";"0";"0";"0";"0";"0";"0";"0";"1802";"0";"0";"1802";"36";"23";"13";"0";"1766";"521";"";"96";"213";"";"712";"";"224";"";""
"302405";"gm. Ostroróg";"szamotulski";"wielkopolskie";"3490";"3837";"1315";"2175";"4";"6";"0";"0";"0";"0";"0";"0";"0";"2175";"0";"0";"2175";"56";"41";"15";"0";"2119";"700";"";"105";"217";"";"835";"";"262";"";""
"302406";"gm. Pniewy";"szamotulski";"wielkopolskie";"8757";"9615";"2900";"5857";"16";"24";"0";"0";"0";"0";"0";"0";"0";"5857";"0";"0";"5857";"119";"93";"26";"0";"5738";"2219";"";"407";"519";"";"2123";"";"470";"";""
"302407";"gm. Szamotuły";"szamotulski";"wielkopolskie";"21152";"23187";"6705";"14447";"23";"61";"0";"0";"0";"0";"0";"0";"0";"14443";"0";"1";"14442";"199";"132";"67";"0";"14243";"5579";"";"798";"1671";"";"4431";"";"1764";"";""
"302408";"gm. Wronki";"szamotulski";"wielkopolskie";"14782";"15946";"4911";"9871";"7";"44";"0";"0";"0";"0";"0";"0";"0";"9871";"0";"0";"9871";"185";"130";"55";"0";"9686";"3330";"";"530";"1013";"";"2798";"";"2015";"";""
"302501";"gm. Dominowo";"średzki";"wielkopolskie";"2137";"2368";"765";"1372";"0";"6";"0";"0";"0";"0";"0";"0";"0";"1372";"0";"0";"1372";"41";"29";"12";"0";"1331";"151";"10";"194";"209";"";"595";"";"172";"";""
"302502";"gm. Krzykosy";"średzki";"wielkopolskie";"4918";"5423";"1798";"3120";"1";"6";"0";"0";"0";"0";"0";"0";"0";"3120";"0";"0";"3120";"64";"45";"19";"0";"3056";"437";"19";"371";"428";"";"1460";"";"341";"";""
"302503";"gm. Nowe Miasto nad Wartą";"średzki";"wielkopolskie";"6424";"7044";"2493";"3931";"1";"19";"0";"0";"0";"0";"0";"0";"0";"3931";"0";"0";"3931";"79";"57";"22";"0";"3852";"728";"47";"344";"496";"";"1786";"";"451";"";""
"302504";"gm. Środa Wielkopolska";"średzki";"wielkopolskie";"22687";"24832";"6951";"15736";"8";"60";"0";"0";"0";"0";"0";"0";"0";"15731";"0";"1";"15730";"253";"180";"73";"0";"15477";"3547";"121";"2563";"1494";"";"5308";"";"2444";"";""
"302505";"gm. Zaniemyśl";"średzki";"wielkopolskie";"4804";"5302";"1485";"3319";"3";"20";"0";"0";"0";"0";"0";"0";"0";"3317";"0";"0";"3317";"51";"37";"14";"0";"3266";"832";"28";"359";"461";"";"1109";"";"477";"";""
"302601";"gm. Brodnica";"śremski";"wielkopolskie";"3466";"3792";"1407";"2059";"1";"6";"0";"0";"0";"0";"0";"0";"0";"2059";"0";"0";"2059";"58";"41";"17";"0";"2001";"483";"30";"180";"266";"";"732";"";"310";"";""
"302602";"gm. Dolsk";"śremski";"wielkopolskie";"4193";"4547";"1728";"2465";"0";"12";"0";"0";"0";"0";"0";"0";"0";"2463";"0";"0";"2463";"66";"44";"22";"0";"2397";"309";"19";"199";"231";"";"1081";"";"558";"";""
"302603";"gm. Książ Wielkopolski";"śremski";"wielkopolskie";"5944";"6611";"2494";"3450";"4";"5";"0";"0";"0";"0";"0";"0";"0";"3450";"0";"0";"3450";"77";"66";"11";"0";"3373";"539";"32";"251";"433";"";"1624";"";"494";"";""
"302604";"gm. Śrem";"śremski";"wielkopolskie";"29416";"32023";"9306";"20102";"21";"88";"0";"0";"0";"0";"0";"0";"0";"20094";"0";"1";"20093";"284";"200";"84";"0";"19809";"5264";"186";"1659";"2065";"";"7198";"";"3437";"";""
"302701";"m. Turek";"turecki";"wielkopolskie";"19893";"21649";"6622";"13270";"10";"52";"5";"5";"0";"0";"0";"0";"5";"13275";"5";"0";"13275";"129";"92";"37";"0";"13146";"2540";"104";"734";"1709";"";"5887";"";"2172";"";""
"302702";"gm. Brudzew";"turecki";"wielkopolskie";"4326";"4757";"1588";"2738";"5";"13";"0";"0";"0";"0";"0";"0";"0";"2738";"0";"0";"2738";"36";"22";"14";"0";"2702";"192";"12";"99";"533";"";"1743";"";"123";"";""
"302703";"gm. Dobra";"turecki";"wielkopolskie";"4420";"4821";"1746";"2674";"2";"12";"0";"0";"0";"0";"0";"0";"0";"2674";"0";"0";"2674";"41";"29";"12";"0";"2633";"188";"11";"97";"487";"";"1698";"";"152";"";""
"302704";"gm. Kawęczyn";"turecki";"wielkopolskie";"3864";"4223";"1494";"2370";"3";"6";"0";"0";"0";"0";"0";"0";"0";"2370";"0";"0";"2370";"47";"34";"13";"0";"2323";"109";"11";"87";"513";"";"1521";"";"82";"";""
"302705";"gm. Malanów";"turecki";"wielkopolskie";"4750";"5188";"2102";"2648";"1";"8";"0";"0";"0";"0";"0";"0";"0";"2647";"0";"0";"2647";"53";"43";"10";"0";"2594";"253";"34";"169";"378";"";"1571";"";"189";"";""
"302706";"gm. Przykona";"turecki";"wielkopolskie";"3280";"3614";"1216";"2064";"2";"16";"0";"0";"0";"0";"0";"0";"0";"2064";"0";"0";"2064";"22";"16";"6";"0";"2042";"166";"7";"102";"258";"";"1369";"";"140";"";""
"302707";"gm. Tuliszków";"turecki";"wielkopolskie";"7528";"8233";"2973";"4555";"8";"12";"0";"0";"0";"0";"0";"0";"0";"4555";"0";"0";"4555";"72";"56";"16";"0";"4483";"752";"17";"217";"483";"";"2762";"";"252";"";""
"302708";"gm. Turek";"turecki";"wielkopolskie";"6860";"7524";"2387";"4473";"4";"12";"0";"0";"0";"0";"0";"0";"0";"4472";"0";"0";"4472";"47";"27";"20";"0";"4425";"568";"20";"277";"702";"";"2434";"";"424";"";""
"302709";"gm. Władysławów";"turecki";"wielkopolskie";"5803";"6331";"1916";"3887";"5";"5";"0";"0";"0";"0";"0";"0";"0";"3887";"0";"0";"3887";"53";"43";"10";"0";"3834";"262";"15";"311";"398";"";"2645";"";"203";"";""
"302801";"m. Wągrowiec";"wągrowiecki";"wielkopolskie";"18027";"19630";"5607";"12420";"11";"69";"0";"0";"0";"0";"0";"0";"0";"12417";"0";"0";"12417";"138";"100";"38";"0";"12279";"3890";"";"914";"1521";"";"3796";"";"2158";"";""
"302802";"gm. Damasławek";"wągrowiecki";"wielkopolskie";"3860";"4174";"1578";"2282";"1";"4";"0";"0";"0";"0";"0";"0";"0";"2282";"0";"0";"2282";"54";"43";"11";"0";"2228";"292";"";"118";"634";"";"1028";"";"156";"";""
"302803";"gm. Gołańcz";"wągrowiecki";"wielkopolskie";"5769";"6259";"2385";"3384";"3";"8";"0";"0";"0";"0";"0";"0";"0";"3377";"0";"1";"3376";"98";"76";"22";"0";"3278";"473";"";"276";"884";"";"1335";"";"310";"";""
"302804";"gm. Mieścisko";"wągrowiecki";"wielkopolskie";"4244";"4643";"1706";"2538";"1";"5";"0";"0";"0";"0";"0";"0";"0";"2538";"0";"1";"2537";"58";"47";"11";"0";"2479";"517";"";"133";"482";"";"1104";"";"243";"";""
"302805";"gm. Skoki";"wągrowiecki";"wielkopolskie";"6633";"7397";"2469";"4164";"3";"30";"0";"0";"0";"0";"0";"0";"0";"4164";"0";"0";"4164";"72";"53";"19";"0";"4092";"1315";"";"291";"441";"";"1482";"";"563";"";""
"302806";"gm. Wapno";"wągrowiecki";"wielkopolskie";"2151";"2334";"984";"1167";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1167";"0";"0";"1167";"26";"17";"9";"0";"1141";"191";"";"97";"253";"";"466";"";"134";"";""
"302807";"gm. Wągrowiec";"wągrowiecki";"wielkopolskie";"8392";"9325";"3494";"4898";"2";"22";"0";"0";"0";"0";"0";"0";"0";"4898";"0";"0";"4898";"90";"70";"20";"0";"4808";"816";"";"349";"1198";"";"1898";"";"547";"";""
"302901";"gm. Przemęt";"wolsztyński";"wielkopolskie";"10010";"11023";"3959";"6051";"3";"54";"1";"1";"0";"0";"0";"0";"1";"6052";"1";"0";"6052";"159";"120";"39";"0";"5893";"830";"";"384";"1447";"";"2731";"";"501";"";""
"302902";"gm. Siedlec";"wolsztyński";"wielkopolskie";"8765";"9643";"3183";"5582";"3";"46";"0";"0";"0";"0";"0";"0";"0";"5579";"0";"0";"5579";"141";"106";"35";"0";"5438";"1534";"";"403";"547";"";"2167";"";"787";"";""
"302903";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"21426";"23334";"6322";"15110";"9";"94";"0";"0";"0";"0";"0";"0";"0";"15105";"0";"0";"15105";"264";"187";"77";"0";"14841";"5981";"";"1041";"1324";"";"4868";"";"1627";"";""
"303001";"gm. Kołaczkowo";"wrzesiński";"wielkopolskie";"4296";"4635";"1783";"2513";"0";"3";"0";"0";"0";"0";"0";"0";"0";"2513";"0";"0";"2513";"51";"39";"12";"0";"2462";"332";"18";"156";"284";"";"1304";"";"368";"";""
"303002";"gm. Miłosław";"wrzesiński";"wielkopolskie";"7420";"8016";"2697";"4723";"9";"21";"0";"0";"0";"0";"0";"0";"0";"4723";"0";"1";"4722";"75";"49";"26";"0";"4647";"731";"26";"376";"395";"";"2094";"";"1025";"";""
"303003";"gm. Nekla";"wrzesiński";"wielkopolskie";"5312";"5819";"1689";"3623";"3";"16";"0";"0";"0";"0";"0";"0";"0";"3623";"0";"0";"3623";"38";"17";"21";"0";"3585";"900";"33";"286";"415";"";"1396";"";"555";"";""
"303004";"gm. Pyzdry";"wrzesiński";"wielkopolskie";"5152";"5536";"2155";"2997";"4";"13";"0";"0";"0";"0";"0";"0";"0";"2997";"0";"0";"2997";"56";"37";"19";"0";"2941";"445";"18";"173";"388";"";"1602";"";"315";"";""
"303005";"gm. Września";"wrzesiński";"wielkopolskie";"32709";"35692";"9986";"22723";"8";"83";"4";"3";"0";"0";"0";"0";"3";"22725";"3";"7";"22718";"211";"159";"52";"0";"22507";"7439";"159";"1530";"1631";"";"8525";"";"3223";"";""
"303101";"m. Złotów";"złotowski";"wielkopolskie";"13478";"14476";"4677";"8783";"13";"48";"2";"2";"0";"0";"0";"0";"2";"8784";"2";"0";"8784";"118";"81";"37";"0";"8666";"3051";"";"563";"986";"";"2699";"";"1367";"";""
"303102";"gm. Jastrowie";"złotowski";"wielkopolskie";"7953";"8731";"3653";"4300";"7";"34";"1";"1";"0";"0";"0";"0";"1";"4301";"1";"1";"4300";"103";"80";"23";"0";"4197";"1164";"";"298";"415";"";"1706";"";"614";"";""
"303103";"gm. Krajenka";"złotowski";"wielkopolskie";"5368";"5789";"2064";"3304";"4";"25";"0";"0";"0";"0";"0";"0";"0";"3304";"0";"0";"3304";"77";"58";"19";"0";"3227";"811";"";"222";"479";"";"1289";"";"426";"";""
"303104";"gm. Lipka";"złotowski";"wielkopolskie";"3907";"4292";"1822";"2085";"2";"8";"0";"0";"0";"0";"0";"0";"0";"2083";"0";"0";"2083";"46";"36";"10";"0";"2037";"520";"";"125";"327";"";"849";"";"216";"";""
"303105";"gm. Okonek";"złotowski";"wielkopolskie";"6199";"6711";"3027";"3172";"2";"26";"0";"0";"0";"0";"0";"0";"0";"3172";"0";"0";"3172";"89";"50";"39";"0";"3083";"717";"";"201";"299";"";"1322";"";"544";"";""
"303106";"gm. Tarnówka";"złotowski";"wielkopolskie";"2154";"2364";"909";"1245";"0";"6";"0";"0";"0";"0";"0";"0";"0";"1245";"0";"0";"1245";"27";"24";"3";"0";"1218";"273";"";"91";"189";"";"485";"";"180";"";""
"303107";"gm. Zakrzewo";"złotowski";"wielkopolskie";"3540";"3904";"1341";"2199";"0";"8";"0";"0";"0";"0";"0";"0";"0";"2199";"0";"0";"2199";"45";"25";"20";"0";"2154";"701";"";"183";"246";"";"866";"";"158";"";""
"303108";"gm. Złotów";"złotowski";"wielkopolskie";"6672";"7290";"2989";"3683";"1";"17";"0";"0";"0";"0";"0";"0";"0";"3683";"0";"0";"3683";"83";"64";"19";"0";"3600";"743";"";"197";"837";"";"1464";"";"359";"";""
"306101";"m. Kalisz";"Kalisz";"wielkopolskie";"71474";"77042";"21235";"50239";"41";"220";"8";"8";"0";"0";"1";"0";"7";"50228";"7";"0";"50228";"399";"219";"180";"0";"49829";"15006";"";"3221";"3506";"";"17281";"";"10815";"";""
"306201";"m. Konin";"Konin";"wielkopolskie";"54032";"58244";"17227";"36808";"17";"183";"13";"13";"1";"0";"0";"0";"12";"36817";"12";"0";"36817";"338";"233";"105";"0";"36479";"10099";"232";"1978";"2221";"";"15401";"";"6548";"";""
"306301";"m. Leszno";"Leszno";"wielkopolskie";"44720";"48134";"13217";"31502";"26";"132";"10";"10";"0";"0";"0";"0";"10";"31505";"10";"0";"31505";"309";"165";"144";"0";"31196";"11274";"";"2313";"2015";"";"8770";"";"6824";"";""
"306401";"m. Poznań";"Poznań";"wielkopolskie";"364505";"414276";"57934";"306549";"259";"4745";"44";"44";"1";"0";"1";"0";"42";"306460";"42";"96";"306364";"1939";"972";"967";"0";"304425";"141057";"";"20067";"15275";"";"73409";"";"54617";"";""
"320101";"m. Białogard";"białogardzki";"zachodniopomorskie";"16659";"18070";"6349";"10310";"20";"44";"1";"1";"0";"0";"0";"0";"1";"10307";"1";"1";"10306";"184";"112";"72";"0";"10122";"3861";"";"446";"904";"";"3417";"";"1494";"";""
"320102";"gm. Białogard";"białogardzki";"zachodniopomorskie";"5339";"5873";"2755";"2586";"1";"8";"0";"0";"0";"0";"0";"0";"0";"2586";"0";"0";"2586";"70";"55";"15";"0";"2516";"747";"";"140";"244";"";"1075";"";"310";"";""
"320103";"gm. Karlino";"białogardzki";"zachodniopomorskie";"6305";"6884";"3276";"3028";"3";"22";"0";"0";"0";"0";"0";"0";"0";"3029";"0";"0";"3029";"84";"63";"21";"0";"2945";"981";"";"198";"209";"";"1246";"";"311";"";""
"320104";"gm. Tychowo";"białogardzki";"zachodniopomorskie";"5176";"5617";"2614";"2562";"3";"16";"0";"0";"0";"0";"0";"0";"0";"2562";"0";"0";"2562";"78";"60";"18";"0";"2484";"469";"";"129";"350";"";"967";"";"569";"";""
"320201";"gm. Bierzwnik";"choszczeński";"zachodniopomorskie";"3450";"3752";"1662";"1788";"1";"13";"0";"0";"0";"0";"0";"0";"0";"1787";"0";"0";"1787";"57";"50";"7";"0";"1730";"467";"";"78";"174";"";"810";"";"201";"";""
"320202";"gm. Choszczno";"choszczeński";"zachodniopomorskie";"15415";"16739";"6589";"8826";"14";"60";"1";"1";"0";"0";"0";"0";"1";"8826";"1";"0";"8826";"136";"100";"36";"0";"8690";"3089";"";"448";"535";"";"3178";"";"1440";"";""
"320203";"gm. Drawno";"choszczeński";"zachodniopomorskie";"3809";"4115";"1887";"1922";"1";"17";"0";"0";"0";"0";"0";"0";"0";"1922";"0";"0";"1922";"60";"38";"22";"0";"1862";"454";"";"113";"335";"";"730";"";"230";"";""
"320204";"gm. Krzęcin";"choszczeński";"zachodniopomorskie";"2760";"2864";"1566";"1194";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1194";"0";"0";"1194";"38";"32";"6";"0";"1156";"340";"";"58";"136";"";"503";"";"119";"";""
"320205";"gm. Pełczyce";"choszczeński";"zachodniopomorskie";"5530";"6070";"2916";"2614";"6";"9";"0";"0";"0";"0";"0";"0";"0";"2614";"0";"0";"2614";"94";"80";"14";"0";"2520";"448";"";"154";"490";"";"1196";"";"232";"";""
"320206";"gm. Recz";"choszczeński";"zachodniopomorskie";"3886";"4219";"2054";"1832";"4";"9";"0";"0";"0";"0";"0";"0";"0";"1832";"0";"0";"1832";"61";"48";"13";"0";"1771";"429";"";"137";"167";"";"842";"";"196";"";""
"320301";"gm. Czaplinek";"drawski";"zachodniopomorskie";"8461";"9325";"3852";"4609";"7";"34";"0";"0";"0";"0";"0";"0";"0";"4607";"0";"0";"4607";"87";"58";"29";"0";"4520";"1372";"";"283";"591";"";"1682";"";"592";"";""
"320302";"gm. Drawsko Pomorskie";"drawski";"zachodniopomorskie";"12538";"13635";"5474";"7064";"8";"92";"4";"4";"0";"0";"0";"0";"4";"7068";"4";"0";"7068";"127";"101";"26";"0";"6941";"2161";"";"400";"640";"";"2425";"";"1315";"";""
"320303";"gm. Kalisz Pomorski";"drawski";"zachodniopomorskie";"5062";"5521";"2545";"2517";"2";"14";"0";"0";"0";"0";"0";"0";"0";"2517";"0";"0";"2517";"58";"45";"13";"0";"2459";"572";"";"120";"522";"";"903";"";"342";"";""
"320305";"gm. Wierzchowo";"drawski";"zachodniopomorskie";"3603";"3877";"1758";"1845";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1845";"0";"0";"1845";"51";"33";"18";"0";"1794";"473";"";"98";"190";"";"792";"";"241";"";""
"320306";"gm. Złocieniec";"drawski";"zachodniopomorskie";"11826";"12765";"5058";"6768";"12";"53";"0";"0";"0";"0";"0";"0";"0";"6768";"0";"1";"6767";"123";"93";"30";"0";"6644";"1986";"";"442";"510";"";"2780";"";"926";"";""
"320402";"gm. Goleniów";"goleniowski";"zachodniopomorskie";"25671";"28034";"8964";"16707";"9";"83";"0";"0";"0";"0";"0";"0";"0";"16705";"0";"7";"16698";"242";"148";"94";"0";"16456";"5868";"";"1237";"1453";"";"5487";"";"2411";"";""
"320403";"gm. Maszewo";"goleniowski";"zachodniopomorskie";"6099";"6700";"2972";"3127";"2";"16";"0";"0";"0";"0";"0";"0";"0";"3125";"0";"0";"3125";"50";"34";"16";"0";"3075";"762";"";"208";"319";"";"1405";"";"381";"";""
"320404";"gm. Nowogard";"goleniowski";"zachodniopomorskie";"17602";"19682";"7239";"10363";"10";"93";"1";"1";"0";"0";"0";"0";"1";"10362";"1";"0";"10362";"206";"144";"62";"0";"10156";"2356";"";"493";"1949";"";"3632";"";"1726";"";""
"320405";"gm. Osina";"goleniowski";"zachodniopomorskie";"2110";"2345";"972";"1138";"1";"3";"0";"0";"0";"0";"0";"0";"0";"1138";"0";"0";"1138";"35";"27";"8";"0";"1103";"227";"";"48";"172";"";"521";"";"135";"";""
"320406";"gm. Przybiernów";"goleniowski";"zachodniopomorskie";"3576";"3937";"1698";"1878";"2";"5";"0";"0";"0";"0";"0";"0";"0";"1878";"0";"0";"1878";"33";"22";"11";"0";"1845";"422";"";"107";"249";"";"887";"";"180";"";""
"320407";"gm. Stepnica";"goleniowski";"zachodniopomorskie";"3409";"3757";"1701";"1708";"2";"7";"0";"0";"0";"0";"0";"0";"0";"1708";"0";"0";"1708";"37";"28";"9";"0";"1671";"525";"";"115";"162";"";"626";"";"243";"";""
"320501";"gm. Brojce";"gryficki";"zachodniopomorskie";"2620";"2924";"1415";"1205";"1";"3";"0";"0";"0";"0";"0";"0";"0";"1205";"0";"0";"1205";"36";"28";"8";"0";"1169";"240";"";"74";"201";"";"548";"";"106";"";""
"320502";"gm. Gryfice";"gryficki";"zachodniopomorskie";"17040";"18365";"7341";"9699";"14";"54";"0";"0";"0";"0";"0";"0";"0";"9698";"0";"0";"9698";"162";"118";"44";"0";"9536";"3031";"";"568";"1435";"";"3302";"";"1200";"";""
"320503";"gm. Karnice";"gryficki";"zachodniopomorskie";"2960";"3209";"1397";"1563";"6";"8";"0";"0";"0";"0";"0";"0";"0";"1563";"0";"0";"1563";"44";"31";"13";"0";"1519";"468";"";"70";"146";"";"709";"";"126";"";""
"320504";"gm. Płoty";"gryficki";"zachodniopomorskie";"6520";"7195";"3282";"3237";"3";"11";"0";"0";"0";"0";"0";"0";"0";"3238";"0";"1";"3237";"68";"45";"23";"0";"3169";"871";"";"172";"414";"";"1409";"";"303";"";""
"320507";"gm. Rewal";"gryficki";"zachodniopomorskie";"2890";"3505";"549";"2341";"3";"375";"0";"0";"0";"0";"0";"0";"0";"2341";"0";"1";"2340";"36";"23";"13";"0";"2304";"1086";"";"136";"151";"";"710";"";"221";"";""
"320508";"gm. Trzebiatów";"gryficki";"zachodniopomorskie";"11410";"12506";"4974";"6436";"17";"304";"0";"0";"0";"0";"0";"0";"0";"6435";"0";"0";"6435";"95";"72";"23";"0";"6340";"1974";"";"301";"896";"";"2363";"";"806";"";""
"320601";"gm. Banie";"gryfiński";"zachodniopomorskie";"4540";"4961";"2389";"2151";"2";"11";"0";"0";"0";"0";"0";"0";"0";"2151";"0";"0";"2151";"60";"48";"12";"0";"2091";"488";"";"136";"200";"";"1034";"";"233";"";""
"320602";"gm. Cedynia";"gryfiński";"zachodniopomorskie";"3120";"3411";"1634";"1486";"2";"15";"0";"0";"0";"0";"0";"0";"0";"1486";"0";"0";"1486";"37";"26";"11";"0";"1449";"522";"";"60";"148";"";"531";"";"188";"";""
"320603";"gm. Chojna";"gryfiński";"zachodniopomorskie";"9750";"10669";"4489";"5261";"5";"31";"0";"0";"0";"0";"0";"0";"0";"5261";"0";"0";"5261";"94";"68";"26";"0";"5167";"1411";"";"329";"419";"";"2218";"";"790";"";""
"320604";"gm. Gryfino";"gryfiński";"zachodniopomorskie";"22207";"24018";"7847";"14360";"7";"53";"0";"0";"0";"0";"0";"0";"0";"14355";"0";"0";"14355";"169";"99";"70";"0";"14186";"3981";"";"980";"811";"";"5735";"";"2679";"";""
"320605";"gm. Mieszkowice";"gryfiński";"zachodniopomorskie";"5075";"5457";"2425";"2650";"3";"11";"1";"1";"0";"0";"0";"0";"1";"2650";"1";"0";"2650";"45";"27";"18";"0";"2605";"659";"";"189";"443";"";"1026";"";"288";"";""
"320606";"gm. Moryń";"gryfiński";"zachodniopomorskie";"3092";"3339";"1510";"1582";"1";"3";"0";"0";"0";"0";"0";"0";"0";"1582";"0";"0";"1582";"41";"27";"14";"0";"1541";"465";"";"77";"156";"";"689";"";"154";"";""
"320607";"gm. Stare Czarnowo";"gryfiński";"zachodniopomorskie";"2760";"3045";"1099";"1661";"1";"7";"0";"0";"0";"0";"0";"0";"0";"1661";"0";"0";"1661";"33";"25";"8";"0";"1628";"405";"";"113";"126";"";"803";"";"181";"";""
"320608";"gm. Trzcińsko-Zdrój";"gryfiński";"zachodniopomorskie";"3933";"4265";"1965";"1968";"2";"8";"0";"0";"0";"0";"0";"0";"0";"1968";"0";"0";"1968";"55";"41";"14";"0";"1913";"489";"";"120";"214";"";"907";"";"183";"";""
"320609";"gm. Widuchowa";"gryfiński";"zachodniopomorskie";"3870";"4230";"2016";"1854";"4";"15";"0";"0";"0";"0";"0";"0";"0";"1854";"0";"0";"1854";"36";"26";"10";"0";"1818";"385";"";"90";"281";"";"839";"";"223";"";""
"320701";"gm. Dziwnów";"kamieński";"zachodniopomorskie";"3464";"3688";"1055";"2409";"3";"477";"0";"0";"0";"0";"0";"0";"0";"2409";"0";"0";"2409";"29";"22";"7";"0";"2380";"971";"";"100";"256";"";"687";"";"366";"";""
"320702";"gm. Golczewo";"kamieński";"zachodniopomorskie";"4300";"4670";"2036";"2264";"2";"12";"0";"0";"0";"0";"0";"0";"0";"2264";"0";"2";"2262";"42";"32";"10";"0";"2220";"502";"";"107";"408";"";"958";"";"245";"";""
"320703";"gm. Kamień Pomorski";"kamieński";"zachodniopomorskie";"10420";"11462";"4264";"6156";"6";"227";"0";"0";"0";"0";"0";"0";"0";"6156";"0";"0";"6156";"80";"56";"24";"0";"6076";"2223";"";"339";"588";"";"2136";"";"790";"";""
"320704";"gm. Międzyzdroje";"kamieński";"zachodniopomorskie";"4670";"5436";"1565";"3105";"1";"367";"2";"2";"0";"0";"0";"0";"2";"3107";"2";"1";"3106";"42";"23";"19";"0";"3064";"1178";"";"157";"181";"";"1016";"";"532";"";""
"320705";"gm. Świerzno";"kamieński";"zachodniopomorskie";"3009";"3313";"1483";"1526";"0";"11";"0";"0";"0";"0";"0";"0";"0";"1526";"0";"0";"1526";"52";"40";"12";"0";"1474";"472";"";"46";"245";"";"553";"";"158";"";""
"320706";"gm. Wolin";"kamieński";"zachodniopomorskie";"8810";"9606";"3811";"4999";"1";"53";"0";"0";"0";"0";"0";"0";"0";"4999";"0";"3";"4996";"87";"58";"29";"0";"4909";"1338";"";"279";"733";"";"1930";"";"629";"";""
"320801";"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";"33999";"38055";"8875";"25125";"26";"3296";"1";"1";"1";"0";"0";"0";"0";"25120";"0";"6";"25114";"291";"165";"126";"0";"24823";"9110";"";"1264";"1298";"";"8536";"";"4615";"";""
"320802";"gm. Dygowo";"kołobrzeski";"zachodniopomorskie";"3946";"4302";"1828";"2118";"2";"12";"0";"0";"0";"0";"0";"0";"0";"2118";"0";"0";"2118";"73";"58";"15";"0";"2045";"468";"";"115";"241";"";"923";"";"298";"";""
